project_id,project_list_answer_num,category,sub_category,industry,industry_id,status,start_date,deadline,created_at,updated_at,duration_hours,entry_count,creative_count,average_score,client_feedback,watchers_count,total_awards,award_log,total_package_tips,tips_log,featured,assured,private_gallery,search_exclusion,nda_required,package_name,entry_type,is_one_to_one,is_legacy
2894261,176,7,23,financial-services,3,completed,2018-02-04T00:08:50.032106+00:00,2018-04-02T03:59:00+00:00,2018-02-03T23:12:12.724474+00:00,2018-12-17T19:37:12.726422+00:00,1371.8361021927778,176,48,3.4,19.886363636363637,20,400.0,5.993961427306569,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894283,61,7,24,consulting-and-professional-services,5,completed,2018-02-07T17:23:34.631299+00:00,2018-02-14T17:23:34.631299+00:00,2018-02-04T09:19:31.120886+00:00,2018-12-17T19:37:12.715115+00:00,168.0,61,17,3.7,91.80327868852459,5,350.0,5.860786223465865,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894305,55,7,23,retail,11,completed,2018-02-04T22:26:23.539247+00:00,2018-02-11T22:26:23.551768+00:00,2018-02-04T22:15:52.130568+00:00,2018-12-17T19:37:12.689527+00:00,168.00000347805556,55,23,5.0,1.8181818181818181,12,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894337,20,7,23,food-and-beverage,12,completed,2018-02-05T16:10:29.241028+00:00,2018-02-19T16:10:29.243293+00:00,2018-02-05T15:57:43.661081+00:00,2018-11-19T21:03:17.868563+00:00,336.00000062916666,20,9,1.8,100.0,7,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894340,35,7,23,consulting-and-professional-services,5,completed,2018-02-05T18:10:18.506119+00:00,2018-02-12T18:10:18.511111+00:00,2018-02-05T17:57:34.643475+00:00,2018-12-17T19:37:12.660081+00:00,168.00000138666664,35,12,3.1,68.57142857142857,6,210.0,5.351858133476067,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894353,8,7,23,consulting-and-professional-services,5,completed,2018-02-05T21:11:21.552753+00:00,2018-02-12T21:11:21.555016+00:00,2018-02-05T20:45:05.558222+00:00,2018-12-17T19:37:12.626895+00:00,168.0000006286111,8,5,0.0,0.0,0,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894357,0,10,42,software-and-information-technology,6,completed,2018-02-05T21:51:23.875263+00:00,2018-02-12T21:51:23.877512+00:00,2018-02-05T21:36:36.643880+00:00,2018-11-19T21:03:17.822863+00:00,168.00000062472222,0,0,0.0,0.0,2,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894358,106,7,23,advertising-and-marketing,7,completed,2018-02-06T00:34:53.416314+00:00,2018-02-13T00:34:53.418547+00:00,2018-02-05T21:52:54.239407+00:00,2018-12-17T19:37:12.614716+00:00,168.00000062027777,106,29,3.3,51.886792452830186,13,300.0,5.707110264748875,0.0,0.0,0,1,0,1,0,Silver,image,0,0
2894361,189,7,23,health-care-and-biotech,8,completed,2018-02-06T14:01:15.996711+00:00,2018-02-13T14:01:15.996711+00:00,2018-02-05T22:09:34.132669+00:00,2018-12-17T19:37:12.602550+00:00,168.0,189,55,2.7,30.158730158730158,20,200.0,5.303304908059076,0.0,0.0,1,0,0,0,0,Silver,image,0,0
2894364,53,7,23,health-care-and-biotech,8,completed,2018-02-06T00:12:11.665084+00:00,2018-02-14T00:12:11.667362+00:00,2018-02-05T23:33:49.877292+00:00,2018-12-17T19:37:12.582868+00:00,192.00000063277778,53,22,3.5,96.22641509433963,4,200.0,5.303304908059076,0.0,0.0,0,1,0,1,0,Silver,image,0,0
2894367,54,7,23,real-estate-and-construction,9,completed,2018-02-06T00:35:53.181662+00:00,2018-07-11T16:00:00+00:00,2018-02-06T00:17:13.830683+00:00,2018-12-17T19:37:12.571089+00:00,3735.4018939827774,54,8,4.0,57.407407407407405,10,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894368,50,7,23,real-estate-and-construction,9,completed,2018-02-06T00:50:55.860944+00:00,2018-02-07T00:50:55.863740+00:00,2018-02-06T00:47:17.628559+00:00,2018-11-19T21:03:17.756476+00:00,24.000000776666667,50,23,5.0,2.0,10,250.0,5.5254529391317835,0.0,0.0,0,0,0,1,0,Silver,image,0,0
2894384,208,7,23,software-and-information-technology,6,completed,2018-02-06T05:31:26.587153+00:00,2018-02-15T05:31:26.587153+00:00,2018-02-06T05:17:57.093980+00:00,2018-12-17T19:37:12.548444+00:00,216.0,224,46,3.3,91.96428571428571,18,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Silver,image,0,0
2894399,26,5,15,physical-fitness,31,completed,2018-02-06T18:29:47.362722+00:00,2018-02-07T18:37:18.676246+00:00,2018-02-06T16:14:28.499215+00:00,2018-12-17T19:37:12.526740+00:00,24.125364867777776,26,7,3.2,96.15384615384616,12,250.0,5.5254529391317835,0.0,0.0,1,0,0,1,0,Silver,image,0,0
2894413,18,7,23,automotive,25,completed,2018-02-06T19:40:39.815543+00:00,2018-02-13T19:40:39.815543+00:00,2018-02-06T19:29:58.732324+00:00,2018-11-19T21:03:17.703302+00:00,168.0,18,8,4.5,11.11111111111111,8,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894430,24,7,23,software-and-information-technology,6,completed,2018-02-06T23:20:02.459524+00:00,2018-02-13T23:20:02.459524+00:00,2018-02-06T23:15:13.853915+00:00,2018-12-17T19:37:12.503001+00:00,168.0,24,9,2.9,75.0,5,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894437,91,7,23,real-estate-and-construction,9,completed,2018-02-07T02:49:39.755483+00:00,2018-02-25T17:59:00+00:00,2018-02-07T02:15:08.002075+00:00,2018-12-17T19:37:12.479364+00:00,447.1556234769444,91,28,3.3,38.46153846153847,10,250.0,5.5254529391317835,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894439,1,7,23,consulting-and-professional-services,5,completed,2018-02-07T02:41:08.268485+00:00,2018-02-08T22:01:10.613256+00:00,2018-02-07T02:36:21.447266+00:00,2018-11-19T21:03:17.645378+00:00,43.333984658611115,1,1,0.0,0.0,3,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894441,65,7,23,other,1,completed,2018-02-07T16:18:28.534672+00:00,2018-02-16T16:18:28.534672+00:00,2018-02-07T04:14:24.476640+00:00,2018-12-17T19:37:12.467327+00:00,216.0,70,18,3.3,51.42857142857142,11,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894443,96,7,23,health-care-and-biotech,8,completed,2018-02-07T05:29:16.729780+00:00,2018-02-21T05:29:16.729780+00:00,2018-02-07T04:42:31.795604+00:00,2018-12-17T19:37:12.454332+00:00,336.0,96,26,3.6,17.708333333333336,10,250.0,5.5254529391317835,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894456,45,7,23,industrial,23,completed,2018-02-07T19:02:46.728848+00:00,2018-02-10T19:02:46.728848+00:00,2018-02-07T15:17:50.631824+00:00,2018-11-19T21:03:17.617909+00:00,72.0,45,23,0.0,0.0,6,200.0,5.303304908059076,0.0,0.0,0,0,0,1,0,Silver,image,0,0
2894463,31,7,23,entertainment-and-sports,10,completed,2018-02-07T16:34:49.920770+00:00,2018-02-14T16:34:49.920770+00:00,2018-02-07T16:29:51.061747+00:00,2018-12-17T19:37:12.427838+00:00,168.0,31,12,3.3,35.483870967741936,6,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894467,52,7,23,financial-services,3,completed,2018-02-07T20:07:23.123215+00:00,2018-02-14T20:07:23.123215+00:00,2018-02-07T17:35:08.834307+00:00,2018-12-17T19:37:12.415555+00:00,168.0,52,18,3.5,48.07692307692308,8,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894469,8,10,37,other,1,completed,2018-02-07T18:18:49.814403+00:00,2018-02-14T18:18:49.814403+00:00,2018-02-07T17:58:36.712971+00:00,2018-11-19T21:03:17.578853+00:00,168.0,8,5,0.0,12.5,12,540.0,6.293419278846481,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894475,38,5,14,legal,2,completed,2018-02-07T21:29:22.528548+00:00,2018-02-14T21:29:22.528548+00:00,2018-02-07T20:06:20.642128+00:00,2018-12-17T19:37:12.403562+00:00,168.0,38,9,2.6,81.57894736842105,10,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894481,47,7,23,religious,27,completed,2018-02-21T22:06:07.676947+00:00,2018-02-28T21:53:06.249874+00:00,2018-02-07T21:05:15.101059+00:00,2018-12-17T19:37:12.392752+00:00,167.78293692416668,47,10,5.0,23.404255319148938,4,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894487,78,7,23,software-and-information-technology,6,completed,2018-02-07T22:40:57.946201+00:00,2018-02-22T06:00:00+00:00,2018-02-07T22:17:56.822236+00:00,2018-12-17T19:37:12.381852+00:00,343.3172371663889,78,36,2.9,20.51282051282051,13,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894490,133,7,23,retail,11,completed,2018-02-07T23:48:48.259384+00:00,2018-02-14T23:48:48.259384+00:00,2018-02-07T23:41:14.727459+00:00,2018-11-19T21:03:17.543304+00:00,168.0,133,62,0.0,0.0,15,200.0,5.303304908059076,0.0,0.0,1,0,0,0,0,Silver,image,0,0
2894494,204,7,23,consulting-and-professional-services,5,completed,2018-02-09T16:38:55.432375+00:00,2018-02-16T16:38:55.432375+00:00,2018-02-08T01:37:51.694434+00:00,2018-12-17T19:37:12.369230+00:00,168.0,204,64,1.6,35.78431372549019,30,230.0,5.442417710521793,0.0,0.0,1,1,0,0,0,Silver,image,0,0
2894497,148,7,23,entertainment-and-sports,10,completed,2018-02-08T03:15:56+00:00,2018-02-11T03:15:56+00:00,2018-02-08T02:28:11+00:00,2018-12-17T19:37:12.358308+00:00,72.0,148,46,3.8,53.37837837837838,25,400.0,5.993961427306569,0.0,0.0,0,1,0,1,0,Silver,image,0,0
2894510,97,7,23,retail,11,completed,2018-02-08T12:19:01.754862+00:00,2018-02-15T12:19:01.754862+00:00,2018-02-08T12:14:36.902711+00:00,2018-12-17T19:37:12.347206+00:00,168.0,97,47,3.4,12.371134020618557,26,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Silver,image,0,0
2894514,242,7,23,other,1,completed,2018-02-08T14:11:06.171108+00:00,2018-02-22T14:11:06.171108+00:00,2018-02-08T13:52:18.899879+00:00,2018-12-17T19:37:12.336553+00:00,336.0,242,59,3.0,81.40495867768594,24,200.0,5.303304908059076,0.0,0.0,1,0,0,0,0,Silver,image,0,0
2894517,18,7,23,entertainment-and-sports,10,completed,2018-02-08T15:40:16.360597+00:00,2018-02-11T15:40:16.360597+00:00,2018-02-08T15:33:25.280715+00:00,2018-11-19T21:03:17.489170+00:00,72.0,18,12,0.0,0.0,11,200.0,5.303304908059076,0.0,0.0,0,0,0,1,0,Silver,image,0,0
2894523,90,7,23,fashion,16,completed,2018-02-08T17:02:07.467094+00:00,2018-02-18T17:02:07.467094+00:00,2018-02-08T16:49:54.576561+00:00,2018-11-19T21:03:17.480265+00:00,240.0,90,31,1.7,41.11111111111111,8,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894530,29,7,23,cosmetics-beauty,17,completed,2018-02-08T19:10:56.844863+00:00,2018-02-15T19:10:56.844863+00:00,2018-02-08T19:06:38.114367+00:00,2018-12-17T19:37:12.322446+00:00,168.0,29,18,3.9,27.586206896551722,12,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894531,20,7,23,community-non-profit,22,completed,2018-02-08T21:11:55.922946+00:00,2018-02-15T21:11:55.922946+00:00,2018-02-08T19:08:11.201927+00:00,2018-12-17T19:37:12.310352+00:00,168.0,20,8,3.6,90.0,5,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894549,70,7,23,health-care-and-biotech,8,completed,2018-02-08T21:59:59.371652+00:00,2018-02-09T21:59:59.371652+00:00,2018-02-08T21:45:05.189144+00:00,2018-12-17T19:37:12.272634+00:00,24.0,70,17,3.8,81.42857142857143,8,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894560,184,7,23,real-estate-and-construction,9,completed,2018-02-09T18:20:34.779856+00:00,2018-02-14T18:20:34.779856+00:00,2018-02-08T23:34:37.132713+00:00,2018-12-17T19:37:12.262084+00:00,120.0,184,63,1.7,72.82608695652173,19,400.0,5.993961427306569,0.0,0.0,1,1,0,1,0,Silver,image,0,0
2894573,36,7,23,fashion,16,completed,2018-02-09T02:48:32.102809+00:00,2018-02-16T02:48:32.102809+00:00,2018-02-09T02:23:14.191713+00:00,2018-11-19T21:03:17.403807+00:00,168.0,36,16,3.1,47.22222222222222,4,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894598,16,7,23,art-design,26,completed,2018-02-09T15:52:10.567141+00:00,2018-02-16T15:52:10.567141+00:00,2018-02-09T15:49:19.195911+00:00,2018-11-19T21:03:17.386255+00:00,168.0,16,9,0.0,0.0,7,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894602,24,5,17,advertising-and-marketing,7,completed,2018-02-09T16:51:32.902679+00:00,2018-02-16T16:51:32.902679+00:00,2018-02-09T16:46:40.374824+00:00,2018-12-17T19:37:12.247394+00:00,168.0,24,9,2.7,95.83333333333334,16,260.0,5.564520407322694,0.0,0.0,1,1,0,0,0,Silver,image,0,0
2894607,166,7,23,other,1,closed,2018-02-09T17:40:59.836786+00:00,2018-02-23T17:40:59.836786+00:00,2018-02-09T17:36:48.465723+00:00,2018-11-19T21:03:17.367408+00:00,336.0,166,63,3.5,13.855421686746988,17,300.0,5.707110264748875,0.0,0.0,1,1,0,0,0,Gold,image,0,0
2894610,99,7,23,software-and-information-technology,6,completed,2018-02-09T18:14:05.713683+00:00,2018-02-23T18:14:05.713683+00:00,2018-02-09T18:05:07.492912+00:00,2018-12-17T19:37:12.236621+00:00,336.0,99,41,2.8,23.232323232323232,12,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894614,73,7,23,food-and-beverage,12,completed,2018-02-09T18:43:57.636231+00:00,2018-02-16T18:43:57.636231+00:00,2018-02-09T18:22:55.942506+00:00,2018-12-17T19:37:12.214513+00:00,168.0,73,24,2.8,97.26027397260275,9,280.0,5.638354669333745,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894622,63,7,23,real-estate-and-construction,9,completed,2018-02-09T19:01:37.017633+00:00,2018-02-15T19:01:37.017633+00:00,2018-02-09T18:54:44.380963+00:00,2018-12-17T19:37:12.191403+00:00,144.0,63,24,4.0,9.523809523809524,10,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894628,69,7,23,industrial,23,completed,2018-02-09T21:44:12.796335+00:00,2018-02-17T21:44:12.796335+00:00,2018-02-09T20:22:28.892327+00:00,2018-12-17T19:37:12.180374+00:00,192.0,69,22,3.5,23.18840579710145,5,250.0,5.5254529391317835,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894639,111,7,23,landscaping,19,completed,2018-03-06T17:02:10.878447+00:00,2018-03-18T17:02:10.878447+00:00,2018-02-09T22:04:04.932522+00:00,2018-11-19T21:03:17.301611+00:00,288.0,111,24,2.3,72.07207207207207,20,200.0,5.303304908059076,0.0,0.0,1,0,0,0,0,Silver,image,0,0
2894651,59,7,23,art-design,26,completed,2018-02-10T11:33:40.858828+00:00,2018-02-17T11:33:40.858828+00:00,2018-02-10T11:17:27.521968+00:00,2018-12-17T19:37:12.167986+00:00,168.0,59,24,3.8,23.728813559322035,10,200.0,5.303304908059076,0.0,0.0,0,1,0,1,0,Silver,image,0,0
2894658,36,7,23,fashion,16,completed,2018-02-10T15:06:56.118442+00:00,2018-02-17T15:06:56.118442+00:00,2018-02-10T14:49:22.653946+00:00,2018-12-17T19:37:12.140431+00:00,168.0,36,18,3.4,36.11111111111111,12,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894673,63,7,23,advertising-and-marketing,7,completed,2018-02-10T22:41:24.971565+00:00,2018-02-17T22:41:24.971565+00:00,2018-02-10T22:31:35.671186+00:00,2018-12-17T19:37:12.114789+00:00,168.0,63,27,2.3,30.158730158730158,16,200.0,5.303304908059076,0.0,0.0,0,1,0,1,0,Silver,image,0,0
2894701,117,7,23,financial-services,3,completed,2018-02-11T17:35:38.566311+00:00,2018-02-18T17:35:38.566311+00:00,2018-02-11T17:29:01.222425+00:00,2018-12-17T19:37:12.102441+00:00,168.0,117,34,1.8,45.2991452991453,9,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894730,32,5,15,software-and-information-technology,6,completed,2018-02-13T16:59:49.113476+00:00,2018-02-27T16:59:49.113476+00:00,2018-02-12T11:12:57.994404+00:00,2018-12-17T19:37:12.080371+00:00,336.0,32,7,2.7,34.375,15,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894735,138,7,23,food-and-beverage,12,completed,2018-02-12T14:19:19.717803+00:00,2018-02-19T14:19:19.717803+00:00,2018-02-12T14:01:31.179204+00:00,2018-12-17T19:37:12.068765+00:00,168.0,138,37,4.0,32.608695652173914,18,300.0,5.707110264748875,0.0,0.0,1,0,0,0,0,Silver,image,0,0
2894746,42,7,23,animal-pet,21,completed,2018-02-16T16:14:46.517696+00:00,2018-02-23T16:14:46.517696+00:00,2018-02-12T17:58:11.200195+00:00,2018-12-17T19:37:12.057593+00:00,168.0,42,3,1.1,85.71428571428571,5,600.0,6.398594934535208,0.0,0.0,0,1,0,0,0,Elite,image,0,0
2894751,35,7,23,financial-services,3,completed,2018-02-12T18:23:24.307110+00:00,2018-02-19T18:23:24.307110+00:00,2018-02-12T18:19:56.899198+00:00,2018-12-17T19:37:12.046206+00:00,168.0,35,14,3.8,68.57142857142857,9,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894754,65,7,23,entertainment-and-sports,10,completed,2018-02-12T18:48:10.091887+00:00,2018-02-24T18:48:10.091887+00:00,2018-02-12T18:23:53.512083+00:00,2018-12-17T19:37:12.020927+00:00,288.0,65,20,2.8,75.38461538461539,6,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894763,25,3,5,education-and-universities,14,completed,2018-02-12T20:10:17.308393+00:00,2018-02-19T20:10:17.308393+00:00,2018-02-12T20:06:46.859045+00:00,2018-11-19T21:03:17.170297+00:00,168.0,25,12,0.0,8.0,6,200.0,5.303304908059076,0.0,0.0,0,0,0,1,0,Silver,image,0,0
2894770,126,7,23,health-care-and-biotech,8,completed,2018-02-12T21:18:17.704402+00:00,2018-02-19T21:18:17.704402+00:00,2018-02-12T21:15:49.901730+00:00,2018-12-17T19:37:12.007868+00:00,168.0,126,26,2.6,47.61904761904761,14,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894772,35,7,23,other,1,completed,2018-02-12T22:45:38.419824+00:00,2018-02-19T22:45:38.419824+00:00,2018-02-12T21:27:13.394607+00:00,2018-12-17T19:37:11.996696+00:00,168.0,35,14,2.3,94.28571428571428,7,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894781,74,7,23,religious,27,completed,2018-02-13T01:24:52.783216+00:00,2018-02-28T06:00:00+00:00,2018-02-12T23:31:36.054847+00:00,2018-11-19T21:03:17.133813+00:00,364.58533799555556,74,21,2.2,97.2972972972973,9,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894790,66,7,23,entertainment-and-sports,10,completed,2018-02-13T05:58:03.170817+00:00,2018-02-27T05:58:03.170817+00:00,2018-02-13T05:47:56.966536+00:00,2018-12-17T19:37:11.972086+00:00,336.0,66,19,2.5,83.33333333333334,10,250.0,5.5254529391317835,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894792,34,7,23,entertainment-and-sports,10,completed,2018-02-13T06:18:02.720101+00:00,2018-02-20T06:18:02.720101+00:00,2018-02-13T06:14:43.866361+00:00,2018-12-17T19:37:11.961279+00:00,168.0,34,15,2.6,26.47058823529412,5,250.0,5.5254529391317835,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894795,30,7,23,advertising-and-marketing,7,closed,2018-02-13T07:33:30.010954+00:00,2018-02-16T07:33:30.010954+00:00,2018-02-13T06:53:25.876886+00:00,2018-11-19T21:03:17.095666+00:00,72.0,30,16,0.0,80.0,9,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894804,75,7,23,education-and-universities,14,completed,2018-03-16T15:07:42.500175+00:00,2018-03-23T15:07:42.500175+00:00,2018-02-13T12:06:12.801953+00:00,2018-12-17T19:37:11.949563+00:00,168.0,75,33,3.2,52.0,9,200.0,5.303304908059076,0.0,0.0,1,0,0,1,0,Silver,image,0,0
2894813,135,7,23,software-and-information-technology,6,completed,2018-02-19T10:38:58.491941+00:00,2018-03-02T10:38:58.491941+00:00,2018-02-13T16:40:20.265674+00:00,2018-12-17T19:37:11.923600+00:00,264.0,135,41,3.6,92.5925925925926,11,300.0,5.707110264748875,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894818,41,7,23,cosmetics-beauty,17,completed,2018-02-13T18:41:53.452331+00:00,2018-02-27T18:41:53.452331+00:00,2018-02-13T17:51:57.376603+00:00,2018-12-17T19:37:11.911146+00:00,336.0,41,3,2.7,100.0,3,600.0,6.398594934535208,0.0,0.0,0,1,0,0,0,Elite,image,0,0
2894850,92,7,23,fashion,16,completed,2018-03-04T17:54:05.907103+00:00,2018-03-11T17:54:05.907103+00:00,2018-02-14T09:28:45.861529+00:00,2018-12-17T19:37:11.873805+00:00,168.0,92,31,2.4,67.3913043478261,11,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894859,75,7,23,financial-services,3,completed,2018-02-14T16:49:56.532448+00:00,2018-02-21T16:49:56.532448+00:00,2018-02-14T16:35:32.048921+00:00,2018-12-17T19:37:11.863066+00:00,168.0,75,41,4.1,76.0,15,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894867,133,7,23,legal,2,completed,2018-02-14T18:41:07.439003+00:00,2018-02-22T23:00:00+00:00,2018-02-14T17:59:42.330802+00:00,2018-12-17T19:37:11.852538+00:00,196.31460027694445,133,30,4.1,85.71428571428571,9,300.0,5.707110264748875,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894875,53,10,31,internet,4,completed,2018-02-20T17:38:18.169078+00:00,2018-02-27T17:38:18.169078+00:00,2018-02-14T20:44:00.150165+00:00,2018-12-17T19:37:11.841537+00:00,168.0,53,12,4.1,92.45283018867924,18,300.0,5.707110264748875,0.0,0.0,1,1,0,0,0,Silver,image,0,0
2894876,58,7,23,health-care-and-biotech,8,completed,2018-02-27T19:09:53.086653+00:00,2018-03-06T19:09:53.086653+00:00,2018-02-14T21:25:56.743882+00:00,2018-12-17T19:37:11.830896+00:00,168.0,58,25,3.2,10.344827586206897,7,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894883,28,2,2,environmental,18,completed,2018-02-14T22:41:41.795055+00:00,2018-02-28T22:41:41.795055+00:00,2018-02-14T22:35:14.867391+00:00,2018-11-19T21:03:16.973050+00:00,336.0,28,8,2.7,64.28571428571429,12,300.0,5.707110264748875,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894910,102,7,23,software-and-information-technology,6,completed,2018-02-15T15:10:21.898006+00:00,2018-02-22T15:10:21.898006+00:00,2018-02-15T15:04:20.890366+00:00,2018-12-17T19:37:11.807219+00:00,168.0,102,36,3.6,84.31372549019608,9,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894929,34,7,23,advertising-and-marketing,7,completed,2018-02-15T21:37:08.832203+00:00,2018-02-22T21:37:08.832203+00:00,2018-02-15T20:22:58.769001+00:00,2018-11-19T21:03:16.893189+00:00,168.0,34,18,0.0,0.0,9,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894932,43,7,23,cosmetics-beauty,17,completed,2018-02-15T22:50:54.999557+00:00,2018-02-26T22:50:54.999557+00:00,2018-02-15T20:42:02.924891+00:00,2018-11-19T21:03:16.883983+00:00,264.0,43,12,2.5,34.883720930232556,5,200.0,5.303304908059076,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894938,326,7,23,advertising-and-marketing,7,completed,2018-02-15T22:29:16.313070+00:00,2018-02-22T22:29:16.313070+00:00,2018-02-15T22:26:41.109525+00:00,2018-12-17T19:37:11.778859+00:00,168.0,326,102,3.4,38.65030674846626,46,300.0,5.707110264748875,0.0,0.0,1,1,0,1,0,Silver,image,0,0
2894939,61,5,16,software-and-information-technology,6,completed,2018-02-15T22:36:44.799869+00:00,2018-02-17T22:36:44.799869+00:00,2018-02-15T22:29:08.975373+00:00,2018-12-17T19:37:11.766285+00:00,48.0,61,15,3.2,49.18032786885246,10,200.0,5.303304908059076,0.0,0.0,1,1,0,1,0,Silver,image,0,0
2894953,17,2,2,consulting-and-professional-services,5,completed,2018-02-17T20:43:47.386656+00:00,2018-02-24T20:43:47.386656+00:00,2018-02-16T02:38:29.653030+00:00,2018-11-19T21:03:16.828352+00:00,168.0,17,7,2.4,47.05882352941176,11,300.0,5.707110264748875,0.0,0.0,0,0,0,0,0,Silver,image,0,0
2894954,81,7,25,games-recreational,20,completed,2018-02-16T03:23:39.582325+00:00,2018-02-19T03:23:39.582325+00:00,2018-02-16T02:52:20.831036+00:00,2018-12-17T19:37:11.738886+00:00,72.0,81,34,5.0,6.172839506172839,15,500.0,6.2166061010848646,0.0,0.0,1,1,0,0,0,Gold,image,0,0
2894957,101,7,24,consulting-and-professional-services,5,completed,2018-02-16T03:18:26.552679+00:00,2018-02-23T03:18:26.552679+00:00,2018-02-16T03:14:01.520959+00:00,2018-12-17T19:37:11.726786+00:00,168.0,101,32,2.7,92.07920792079209,21,300.0,5.707110264748875,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894971,47,7,23,agriculture,34,completed,2018-02-16T15:44:39.020874+00:00,2018-02-21T16:04:10.156608+00:00,2018-02-16T15:29:57.402241+00:00,2018-12-17T19:37:11.693281+00:00,120.32531548166666,47,13,2.1,74.46808510638297,14,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894976,8,7,23,advertising-and-marketing,7,completed,2018-02-16T16:58:29.091911+00:00,2018-02-23T16:58:29.091911+00:00,2018-02-16T16:25:58.340511+00:00,2018-12-17T19:37:11.682771+00:00,168.0,8,3,4.1,50.0,7,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Silver,image,0,0
2894984,14,10,37,software-and-information-technology,6,completed,2018-02-16T19:11:02.431114+00:00,2018-02-23T19:11:02.431114+00:00,2018-02-16T19:01:52.538485+00:00,2018-11-19T21:03:16.761655+00:00,168.0,14,10,0.0,0.0,14,800.0,6.68586094706836,0.0,0.0,0,0,0,1,0,Silver,image,0,0
2894995,53,7,23,health-care-and-biotech,8,completed,2018-02-16T21:23:58.323148+00:00,2018-02-23T21:23:58.323148+00:00,2018-02-16T20:58:41.471053+00:00,2018-12-17T19:37:11.658588+00:00,168.0,53,23,4.0,16.9811320754717,10,200.0,5.303304908059076,0.0,0.0,0,1,0,1,0,Silver,image,0,0
