worker_id,worker_quality,quality_unknown,raw_worker_quality
2340227,0.0,1,-1.0
2340230,0.0,1,-1.0
2340236,0.0,1,-1.0
2340237,0.0,1,-1.0
2340242,0.0,1,-1.0
2340257,0.0,1,-1.0
2340272,0.0,1,-1.0
2340273,0.0,1,-1.0
2340277,0.0,1,-1.0
2340278,0.0,1,-1.0
2340281,0.0,1,-1.0
2340285,0.0,1,-1.0
2340289,0.0,1,-1.0
2340313,0.0,1,-1.0
2340316,0.0,1,-1.0
2340329,0.0,1,-1.0
2340330,0.0,1,-1.0
2340331,0.0,1,-1.0
2340347,0.0,1,-1.0
2340356,0.0,1,-1.0
2340363,0.0,1,-1.0
2340383,0.0,1,-1.0
2340388,0.0,1,-1.0
2340398,0.0,1,-1.0
2340400,0.0,1,-1.0
2340405,0.0,1,-1.0
2340412,0.0,1,-1.0
2340419,0.0,1,-1.0
2340424,0.0,1,-1.0
2340429,0.0,1,-1.0
2340430,0.0,1,-1.0
2340440,0.0,1,-1.0
2340442,0.0,1,-1.0
2340456,0.0,1,-1.0
2340458,0.0,1,-1.0
2340472,0.0,1,-1.0
2340482,0.0,1,-1.0
2340488,0.0,1,-1.0
2340499,0.0,1,-1.0
2340507,0.0,1,-1.0
2340514,0.0,1,-1.0
2340516,0.0,1,-1.0
2340517,0.0,1,-1.0
2340532,0.0,1,-1.0
2340546,0.0,1,-1.0
2340548,0.0,1,-1.0
2340554,0.0,1,-1.0
2340568,0.0,1,-1.0
2340585,0.0,1,-1.0
2340589,0.0,1,-1.0
2340602,0.0,1,-1.0
2340605,0.0,1,-1.0
2340626,0.0,1,-1.0
2340643,0.0,1,-1.0
2340646,0.0,1,-1.0
2340683,0.0,1,-1.0
2340690,0.0,1,-1.0
2340698,0.0,1,-1.0
2340709,0.0,1,-1.0
2340724,0.0,1,-1.0
2340734,0.0,1,-1.0
2340755,0.0,1,-1.0
2340766,0.0,1,-1.0
2340773,0.0,1,-1.0
2340792,0.0,1,-1.0
2340799,0.0,1,-1.0
2340815,0.0,1,-1.0
2340816,0.0,1,-1.0
2340828,0.0,1,-1.0
2340833,0.0,1,-1.0
2340836,0.0,1,-1.0
2340840,0.0,1,-1.0
2340852,0.0,1,-1.0
2340862,0.0,1,-1.0
2340863,0.0,1,-1.0
2340867,0.0,1,-1.0
2340874,0.0,1,-1.0
2340880,0.0,1,-1.0
2340886,0.0,1,-1.0
2340908,0.0,1,-1.0
2340932,0.0,1,-1.0
2340937,0.0,1,-1.0
2340941,0.0,1,-1.0
2340962,0.0,1,-1.0
2340965,0.0,1,-1.0
2340988,0.0,1,-1.0
2340991,0.0,1,-1.0
2340998,0.0,1,-1.0
2341027,0.0,1,-1.0
2341028,0.0,1,-1.0
2341029,0.0,1,-1.0
2341030,0.0,1,-1.0
2341039,0.0,1,-1.0
2341044,0.0,1,-1.0
2341048,0.0,1,-1.0
2341050,0.0,1,-1.0
2341057,0.0,1,-1.0
2341058,0.0,1,-1.0
2341068,0.0,1,-1.0
2341122,0.0,1,-1.0
2341142,0.0,1,-1.0
2341143,0.0,1,-1.0
2341163,0.0,1,-1.0
2341178,0.0,1,-1.0
2341181,0.0,1,-1.0
2341188,0.0,1,-1.0
2341189,0.0,1,-1.0
2341200,0.0,1,-1.0
2341201,0.0,1,-1.0
2341222,0.0,1,-1.0
2341224,0.0,1,-1.0
2341226,0.0,1,-1.0
2341230,0.0,1,-1.0
2341235,0.0,1,-1.0
2341244,0.0,1,-1.0
2341255,0.0,1,-1.0
2341259,0.0,1,-1.0
2341270,0.0,1,-1.0
2341276,0.0,1,-1.0
2341282,0.0,1,-1.0
2341284,0.0,1,-1.0
2341289,0.0,1,-1.0
2341305,0.0,1,-1.0
2341314,0.0,1,-1.0
2341327,0.0,1,-1.0
2341328,0.0,1,-1.0
2341338,0.0,1,-1.0
2341355,0.0,1,-1.0
2341372,0.0,1,-1.0
2341378,0.0,1,-1.0
2341401,0.0,1,-1.0
2341406,0.0,1,-1.0
2341409,0.0,1,-1.0
2341413,0.0,1,-1.0
2341425,0.0,1,-1.0
2341428,0.0,1,-1.0
2341432,0.0,1,-1.0
2341448,0.0,1,-1.0
2341451,0.0,1,-1.0
2341455,0.0,1,-1.0
2341463,0.0,1,-1.0
2341480,0.0,1,-1.0
2341484,0.0,1,-1.0
2341485,0.0,1,-1.0
2341486,0.0,1,-1.0
2341493,0.0,1,-1.0
2341508,0.0,1,-1.0
2341513,0.0,1,-1.0
2341517,0.0,1,-1.0
2341545,0.0,1,-1.0
2341546,0.0,1,-1.0
2341552,0.0,1,-1.0
2341568,0.0,1,-1.0
2341585,0.0,1,-1.0
2341586,0.0,1,-1.0
2341594,0.0,1,-1.0
2341600,0.0,1,-1.0
2341609,0.0,1,-1.0
2341626,0.0,1,-1.0
2341632,0.0,1,-1.0
2341633,0.0,1,-1.0
2341636,0.0,1,-1.0
2341637,0.0,1,-1.0
2341638,0.0,1,-1.0
2341643,0.0,1,-1.0
2341652,0.0,1,-1.0
2341660,0.0,1,-1.0
2341692,0.0,1,-1.0
2341696,0.0,1,-1.0
2341701,0.0,1,-1.0
2341708,0.0,1,-1.0
2341732,0.0,1,-1.0
2341751,0.0,1,-1.0
2341752,0.0,1,-1.0
2341753,0.0,1,-1.0
2341759,0.0,1,-1.0
2341764,0.0,1,-1.0
2341768,0.0,1,-1.0
2341776,0.0,1,-1.0
2341777,0.0,1,-1.0
2341786,0.0,1,-1.0
2341787,0.0,1,-1.0
2341793,0.0,1,-1.0
2341805,0.0,1,-1.0
2341806,0.0,1,-1.0
2341810,0.0,1,-1.0
2341817,0.0,1,-1.0
2341827,0.0,1,-1.0
2341838,0.0,1,-1.0
2341865,0.0,1,-1.0
2341903,0.0,1,-1.0
2341910,0.0,1,-1.0
2341912,0.0,1,-1.0
2341946,0.0,1,-1.0
2341948,0.0,1,-1.0
2341964,0.0,1,-1.0
2341965,0.0,1,-1.0
2341967,0.0,1,-1.0
2341986,0.0,1,-1.0
2341989,0.0,1,-1.0
2341991,0.0,1,-1.0
2341995,0.0,1,-1.0
2342003,0.0,1,-1.0
2342012,0.0,1,-1.0
2342013,0.0,1,-1.0
2342014,0.0,1,-1.0
2342016,0.0,1,-1.0
2342029,0.0,1,-1.0
2342055,0.0,1,-1.0
2342063,0.0,1,-1.0
2342067,0.0,1,-1.0
2342096,0.0,1,-1.0
2342107,0.0,1,-1.0
2342115,0.0,1,-1.0
2342121,0.0,1,-1.0
2342123,0.0,1,-1.0
2342125,0.0,1,-1.0
2342127,0.0,1,-1.0
2342130,0.0,1,-1.0
2342136,0.0,1,-1.0
2342141,0.0,1,-1.0
2342149,0.0,1,-1.0
2342158,0.0,1,-1.0
2342174,0.0,1,-1.0
2342175,0.0,1,-1.0
2342185,0.0,1,-1.0
2342190,0.0,1,-1.0
2342199,0.0,1,-1.0
2342207,0.0,1,-1.0
2342228,0.0,1,-1.0
2342231,0.0,1,-1.0
2342242,0.0,1,-1.0
2342243,0.81,0,81.0
2342244,0.0,1,-1.0
2342265,0.0,1,-1.0
2342277,0.0,1,-1.0
2342280,0.0,1,-1.0
2342282,0.0,1,-1.0
2342296,0.0,1,-1.0
2342308,0.0,1,-1.0
2342309,0.0,1,-1.0
2342317,0.0,1,-1.0
2342330,0.0,1,-1.0
2342338,0.0,1,-1.0
2342340,0.0,1,-1.0
2342342,0.0,1,-1.0
2342353,0.0,1,-1.0
2342359,0.0,1,-1.0
2342361,0.0,1,-1.0
2342372,0.0,1,-1.0
2342374,0.0,1,-1.0
2342389,0.0,1,-1.0
2342390,0.0,1,-1.0
2342396,0.0,1,-1.0
2342403,0.0,1,-1.0
2342407,0.0,1,-1.0
2342410,0.0,1,-1.0
2342414,0.0,1,-1.0
2342415,0.0,1,-1.0
2342426,0.0,1,-1.0
2342435,0.0,1,-1.0
2342444,0.0,1,-1.0
2342446,0.0,1,-1.0
2342456,0.0,1,-1.0
2342493,0.0,1,-1.0
2342507,0.0,1,-1.0
2342510,0.0,1,-1.0
2342570,0.0,1,-1.0
2342579,0.0,1,-1.0
2342586,0.0,1,-1.0
2342592,0.0,1,-1.0
2342597,0.0,1,-1.0
2342599,0.0,1,-1.0
2342602,0.0,1,-1.0
2342610,0.0,1,-1.0
2342628,0.0,1,-1.0
2342631,0.0,1,-1.0
2342651,0.0,1,-1.0
2342659,0.0,1,-1.0
2342662,0.0,1,-1.0
2342666,0.0,1,-1.0
2342667,0.0,1,-1.0
2342674,0.0,1,-1.0
2342678,0.0,1,-1.0
2342682,0.0,1,-1.0
2342685,0.0,1,-1.0
2342686,0.0,1,-1.0
2342688,0.0,1,-1.0
2342709,0.0,1,-1.0
2342711,0.0,1,-1.0
2342712,0.0,1,-1.0
2342714,0.0,1,-1.0
2342719,0.0,1,-1.0
2342727,0.0,1,-1.0
2342728,0.0,1,-1.0
2342736,0.0,1,-1.0
2342765,0.0,1,-1.0
2342768,0.0,1,-1.0
2342774,0.0,1,-1.0
2342779,0.0,1,-1.0
2342791,0.0,1,-1.0
2342799,0.0,1,-1.0
2342801,0.0,1,-1.0
2342859,0.0,1,-1.0
2342892,0.0,1,-1.0
2342906,0.0,1,-1.0
2342910,0.0,1,-1.0
2342911,0.0,1,-1.0
2342917,0.0,1,-1.0
2342918,0.0,1,-1.0
2342922,0.0,1,-1.0
2342925,0.0,1,-1.0
2342927,0.0,1,-1.0
2342929,0.0,1,-1.0
2342930,0.0,1,-1.0
2342938,0.0,1,-1.0
2342968,0.0,1,-1.0
2342979,0.0,1,-1.0
2342981,0.0,1,-1.0
2342986,0.0,1,-1.0
2343000,0.0,1,-1.0
2343004,0.0,1,-1.0
2343016,0.0,1,-1.0
2343030,0.0,1,-1.0
2343038,0.0,1,-1.0
2343040,0.0,1,-1.0
2343056,0.0,1,-1.0
2343068,0.0,1,-1.0
2343086,0.0,1,-1.0
2343088,0.0,1,-1.0
2343112,0.0,1,-1.0
2343117,0.0,1,-1.0
2343120,0.0,1,-1.0
2343131,0.0,1,-1.0
2343139,0.0,1,-1.0
2343140,0.0,1,-1.0
2343150,0.0,1,-1.0
2343151,0.0,1,-1.0
2343157,0.0,1,-1.0
2343159,1.0,0,100.0
2343165,0.0,1,-1.0
2343180,0.0,1,-1.0
2343183,0.0,1,-1.0
2343184,0.0,1,-1.0
2343199,0.0,1,-1.0
2343200,0.0,1,-1.0
2343218,0.0,1,-1.0
2343224,0.0,1,-1.0
2343228,0.0,1,-1.0
2343242,0.0,1,-1.0
2343246,0.0,1,-1.0
2343258,0.0,1,-1.0
2343271,0.0,1,-1.0
2343273,0.0,1,-1.0
2343285,0.0,1,-1.0
2343287,0.0,1,-1.0
2343291,0.0,1,-1.0
2343293,0.0,1,-1.0
2343309,0.0,1,-1.0
2343312,0.0,1,-1.0
2343318,0.0,1,-1.0
2343340,0.0,1,-1.0
2343348,0.0,1,-1.0
2343405,0.0,1,-1.0
2343440,0.0,1,-1.0
2343444,0.0,1,-1.0
2343447,0.0,1,-1.0
2343475,0.0,1,-1.0
2343494,0.0,1,-1.0
2343499,0.0,1,-1.0
2343502,0.0,1,-1.0
2343567,0.0,1,-1.0
2343576,0.0,1,-1.0
2343591,1.0,0,100.0
2343599,0.0,1,-1.0
2343600,0.0,1,-1.0
2343601,0.0,1,-1.0
2343610,0.0,1,-1.0
2343616,0.0,1,-1.0
2343645,0.0,1,-1.0
2343673,0.0,1,-1.0
2343681,0.0,1,-1.0
2343682,0.0,1,-1.0
2343700,0.0,1,-1.0
2343702,0.0,1,-1.0
2343707,0.0,1,-1.0
2343712,0.0,1,-1.0
2343713,0.0,1,-1.0
2343715,0.0,1,-1.0
2343720,0.0,1,-1.0
2343726,0.88,0,88.0
2343746,0.0,1,-1.0
2343749,0.0,1,-1.0
2343753,0.0,1,-1.0
2343768,0.0,1,-1.0
2343784,0.0,1,-1.0
2343788,0.0,1,-1.0
2343792,0.0,1,-1.0
2343793,0.0,1,-1.0
2343805,0.0,1,-1.0
2343811,0.0,1,-1.0
2343819,0.0,1,-1.0
2343850,0.0,1,-1.0
2343859,0.0,1,-1.0
2343862,0.0,1,-1.0
2343884,0.0,1,-1.0
2343887,0.0,1,-1.0
2343892,0.0,1,-1.0
2343922,0.0,1,-1.0
2343928,0.0,1,-1.0
2343963,0.0,1,-1.0
2343968,0.0,1,-1.0
2343984,0.0,1,-1.0
2343986,0.0,1,-1.0
2344014,0.0,1,-1.0
2344018,0.83,0,83.0
2344025,0.0,1,-1.0
2344026,0.0,1,-1.0
2344031,0.0,1,-1.0
2344092,0.0,1,-1.0
2344101,0.0,1,-1.0
2344113,0.0,1,-1.0
2344133,0.0,1,-1.0
2344154,0.0,1,-1.0
2344156,0.0,1,-1.0
2344219,0.0,1,-1.0
2344260,0.0,1,-1.0
2344284,0.0,1,-1.0
2344287,0.0,1,-1.0
2344292,0.0,1,-1.0
2344302,0.0,1,-1.0
2344309,0.0,1,-1.0
2344317,0.0,1,-1.0
2344319,0.0,1,-1.0
2344321,0.0,1,-1.0
2344331,0.0,1,-1.0
2344333,0.0,1,-1.0
2344334,0.0,1,-1.0
2344363,0.0,1,-1.0
2344374,0.0,1,-1.0
2344386,0.0,1,-1.0
2344391,0.0,1,-1.0
2344392,0.0,1,-1.0
2344401,0.0,1,-1.0
2344410,0.0,1,-1.0
2344422,0.0,1,-1.0
2344425,0.0,1,-1.0
2344435,0.0,1,-1.0
2344466,0.84,0,84.0
2344467,0.0,1,-1.0
2344476,0.0,1,-1.0
2344480,0.0,1,-1.0
2344490,0.0,1,-1.0
2344506,0.0,1,-1.0
2344507,0.0,1,-1.0
2344584,0.0,1,-1.0
2344595,0.0,1,-1.0
2344599,0.0,1,-1.0
2344614,0.0,1,-1.0
2344625,0.0,1,-1.0
2344655,0.0,1,-1.0
2344673,0.0,1,-1.0
2344674,0.0,1,-1.0
2344705,0.0,1,-1.0
2344711,0.0,1,-1.0
2344728,0.0,1,-1.0
2344732,0.0,1,-1.0
2344768,0.85,0,85.0
2344795,0.0,1,-1.0
2344801,0.0,1,-1.0
2344821,0.0,1,-1.0
2344828,0.0,1,-1.0
2344830,0.0,1,-1.0
2344849,0.0,1,-1.0
2344880,0.0,1,-1.0
2344918,0.0,1,-1.0
2344946,0.0,1,-1.0
2345007,0.0,1,-1.0
2345053,0.0,1,-1.0
2345084,0.0,1,-1.0
2345100,0.0,1,-1.0
2345111,0.0,1,-1.0
2345154,0.0,1,-1.0
2345220,0.0,1,-1.0
2345277,0.0,1,-1.0
2345299,0.0,1,-1.0
2345335,0.85,0,85.0
2345347,0.0,1,-1.0
2345358,0.0,1,-1.0
2345370,0.0,1,-1.0
2345371,0.0,1,-1.0
2345373,0.0,1,-1.0
2345405,0.0,1,-1.0
2345424,0.0,1,-1.0
2345496,0.0,1,-1.0
2345534,0.0,1,-1.0
2345554,0.0,1,-1.0
2345591,0.0,1,-1.0
2345611,0.0,1,-1.0
2345655,0.0,1,-1.0
2345786,0.0,1,-1.0
2345799,0.0,1,-1.0
2345943,0.0,1,-1.0
2345968,0.0,1,-1.0
2345982,0.0,1,-1.0
2345988,0.0,1,-1.0
2346145,0.0,1,-1.0
2346180,0.0,1,-1.0
2346185,0.0,1,-1.0
2346194,0.0,1,-1.0
2346294,0.0,1,-1.0
2346318,0.0,1,-1.0
2346436,0.0,1,-1.0
2346466,0.0,1,-1.0
2346532,0.0,1,-1.0
2346558,0.0,1,-1.0
2346567,0.0,1,-1.0
2346590,0.0,1,-1.0
2346615,0.0,1,-1.0
2346650,0.0,1,-1.0
2346661,0.0,1,-1.0
2346674,0.0,1,-1.0
2346788,0.0,1,-1.0
2346805,0.0,1,-1.0
2346851,0.0,1,-1.0
2346905,0.0,1,-1.0
2346997,0.0,1,-1.0
2347026,0.0,1,-1.0
2347028,0.0,1,-1.0
2347045,0.98,0,98.0
2347064,0.0,1,-1.0
2347084,0.0,1,-1.0
2347088,0.0,1,-1.0
2347111,0.0,1,-1.0
2347145,0.0,1,-1.0
2347176,0.0,1,-1.0
2347182,0.0,1,-1.0
2347232,0.0,1,-1.0
2347234,0.0,1,-1.0
2347270,0.0,1,-1.0
2347278,0.0,1,-1.0
2347339,0.0,1,-1.0
2347402,0.0,1,-1.0
2347423,0.0,1,-1.0
2347552,0.0,1,-1.0
2347584,0.0,1,-1.0
2347672,0.0,1,-1.0
2347673,0.0,1,-1.0
2347685,0.0,1,-1.0
2347751,0.0,1,-1.0
2347763,0.0,1,-1.0
2347775,0.0,1,-1.0
2347872,0.0,1,-1.0
2347949,0.0,1,-1.0
2347982,0.9,0,90.0
2348018,0.91,0,91.0
2348031,0.0,1,-1.0
2348036,0.0,1,-1.0
2348040,0.0,1,-1.0
2348060,0.0,1,-1.0
2348155,0.0,1,-1.0
2348275,0.89,0,89.0
2348333,0.0,1,-1.0
2348367,0.0,1,-1.0
2348415,0.0,1,-1.0
2348522,0.0,1,-1.0
2348540,0.0,1,-1.0
2348563,0.0,1,-1.0
2348647,0.0,1,-1.0
2348651,0.0,1,-1.0
2348656,0.82,0,82.0
2348671,0.0,1,-1.0
2348707,0.0,1,-1.0
2348789,0.0,1,-1.0
2348858,0.0,1,-1.0
2348912,0.0,1,-1.0
2349070,0.0,1,-1.0
2349111,0.0,1,-1.0
2349156,0.0,1,-1.0
2349203,0.96,0,96.0
2349264,0.0,1,-1.0
2349353,0.0,1,-1.0
2349364,0.0,1,-1.0
2349386,0.0,1,-1.0
2349443,0.0,1,-1.0
2349459,0.0,1,-1.0
2349486,0.0,1,-1.0
2349521,0.0,1,-1.0
2349557,0.0,1,-1.0
2349655,0.0,1,-1.0
2349660,0.0,1,-1.0
2349700,0.83,0,83.0
2349807,0.0,1,-1.0
2349827,0.0,1,-1.0
2350028,0.0,1,-1.0
2350105,0.0,1,-1.0
2350144,0.88,0,88.0
2350165,0.86,0,86.0
2350293,0.0,1,-1.0
2350594,0.0,1,-1.0
2350619,0.0,1,-1.0
2350774,0.0,1,-1.0
2350836,0.0,1,-1.0
2350924,0.0,1,-1.0
2351080,0.0,1,-1.0
2351252,0.0,1,-1.0
2351307,0.0,1,-1.0
2351370,0.0,1,-1.0
2351398,0.0,1,-1.0
2351420,0.91,0,91.0
2351438,0.0,1,-1.0
2351475,0.89,0,89.0
2351536,0.0,1,-1.0
2351575,0.0,1,-1.0
2351665,0.0,1,-1.0
2351719,0.0,1,-1.0
2351737,0.0,1,-1.0
2351740,0.0,1,-1.0
2351793,0.0,1,-1.0
2351807,0.0,1,-1.0
2351815,0.0,1,-1.0
2351825,0.95,0,95.0
2351906,0.0,1,-1.0
2351946,0.0,1,-1.0
2352061,0.0,1,-1.0
2352063,0.0,1,-1.0
2352089,0.0,1,-1.0
2352164,0.88,0,88.0
2352222,0.0,1,-1.0
2352248,0.0,1,-1.0
2352333,0.0,1,-1.0
2352342,0.0,1,-1.0
2352374,0.0,1,-1.0
2352383,1.0,0,100.0
2352384,0.0,1,-1.0
2352404,0.0,1,-1.0
2352655,0.0,1,-1.0
2352689,0.0,1,-1.0
2352697,0.0,1,-1.0
2352724,0.0,1,-1.0
2352727,0.0,1,-1.0
2352752,0.85,0,85.0
2352843,0.0,1,-1.0
2352850,0.0,1,-1.0
2352860,0.89,0,89.0
2352905,0.0,1,-1.0
2352928,0.0,1,-1.0
2353248,0.0,1,-1.0
2353299,0.99,0,99.0
2353391,0.0,1,-1.0
2353413,0.0,1,-1.0
2353515,0.0,1,-1.0
2353580,0.0,1,-1.0
2353605,0.0,1,-1.0
2353639,0.0,1,-1.0
2353891,0.0,1,-1.0
2353895,0.0,1,-1.0
2354179,0.0,1,-1.0
2354237,0.0,1,-1.0
2354322,0.0,1,-1.0
2354498,0.0,1,-1.0
2354527,0.81,0,81.0
2354569,0.0,1,-1.0
2354573,0.0,1,-1.0
2354586,0.0,1,-1.0
2354615,0.0,1,-1.0
2354645,0.0,1,-1.0
2354671,0.0,1,-1.0
2354689,0.0,1,-1.0
2354813,0.0,1,-1.0
2354815,0.0,1,-1.0
2354890,0.0,1,-1.0
2354954,0.0,1,-1.0
2355024,0.0,1,-1.0
2355061,0.0,1,-1.0
2355111,0.0,1,-1.0
2355140,0.0,1,-1.0
2355297,0.0,1,-1.0
2355376,0.0,1,-1.0
2355427,0.0,1,-1.0
2355662,0.0,1,-1.0
2355733,0.0,1,-1.0
2355741,0.0,1,-1.0
2355754,0.0,1,-1.0
2355897,0.0,1,-1.0
2355935,0.0,1,-1.0
2355937,0.0,1,-1.0
2355957,0.0,1,-1.0
2356053,0.0,1,-1.0
2356073,0.0,1,-1.0
2356101,0.81,0,81.0
2356120,0.0,1,-1.0
2356194,0.0,1,-1.0
2356299,0.0,1,-1.0
2356302,0.0,1,-1.0
2356304,0.0,1,-1.0
2356347,0.0,1,-1.0
2356385,0.0,1,-1.0
2356421,0.0,1,-1.0
2356455,0.0,1,-1.0
2356478,0.0,1,-1.0
2356483,0.94,0,94.0
2356493,0.0,1,-1.0
2356569,0.0,1,-1.0
2356593,0.0,1,-1.0
2356736,0.0,1,-1.0
2356773,0.79,0,79.0
2357024,0.83,0,83.0
2357061,0.0,1,-1.0
2357068,0.0,1,-1.0
2357119,0.0,1,-1.0
2357193,0.0,1,-1.0
2357204,0.79,0,79.0
2357225,0.0,1,-1.0
2357235,0.0,1,-1.0
2357264,0.73,0,73.0
2357290,0.0,1,-1.0
2357399,0.0,1,-1.0
2357402,0.0,1,-1.0
2357423,0.0,1,-1.0
2357454,0.0,1,-1.0
2357658,0.0,1,-1.0
2357721,0.0,1,-1.0
2357857,0.0,1,-1.0
2357877,0.0,1,-1.0
2357879,0.0,1,-1.0
2357946,0.89,0,89.0
2357949,0.0,1,-1.0
2357951,0.0,1,-1.0
2358495,0.83,0,83.0
2358603,0.0,1,-1.0
2358625,0.0,1,-1.0
2358652,0.0,1,-1.0
2358653,0.0,1,-1.0
2358671,0.92,0,92.0
2358684,0.0,1,-1.0
2358691,0.0,1,-1.0
2358724,0.0,1,-1.0
2358758,0.0,1,-1.0
2358828,0.0,1,-1.0
2358902,0.0,1,-1.0
2358911,0.0,1,-1.0
2358980,0.81,0,81.0
2359005,0.0,1,-1.0
2359150,0.0,1,-1.0
2359192,0.0,1,-1.0
2359268,0.0,1,-1.0
2359298,0.0,1,-1.0
2359367,0.0,1,-1.0
2359414,0.0,1,-1.0
2359468,0.0,1,-1.0
2359500,0.0,1,-1.0
2359571,0.0,1,-1.0
2359578,0.82,0,82.0
2359658,0.0,1,-1.0
2359739,0.0,1,-1.0
2359760,0.0,1,-1.0
2359779,0.0,1,-1.0
2359897,0.0,1,-1.0
2359909,0.0,1,-1.0
2359966,0.0,1,-1.0
2360070,0.0,1,-1.0
2360233,0.0,1,-1.0
2360248,0.0,1,-1.0
2360264,0.0,1,-1.0
2360265,0.0,1,-1.0
2360275,0.0,1,-1.0
2360277,0.79,0,79.0
2360323,0.0,1,-1.0
2360344,0.0,1,-1.0
2360351,0.0,1,-1.0
2360410,0.0,1,-1.0
2360411,0.0,1,-1.0
2360476,0.92,0,92.0
2360539,0.0,1,-1.0
2360575,0.84,0,84.0
2360651,0.0,1,-1.0
2360775,0.0,1,-1.0
2360776,0.0,1,-1.0
2360788,0.0,1,-1.0
2360797,0.0,1,-1.0
2360810,0.89,0,89.0
2360823,0.0,1,-1.0
2360884,0.0,1,-1.0
2360979,0.0,1,-1.0
2360987,0.0,1,-1.0
2361061,0.0,1,-1.0
2361097,0.96,0,96.0
2361143,0.0,1,-1.0
2361289,0.0,1,-1.0
2361339,0.0,1,-1.0
2361341,0.0,1,-1.0
2361400,0.0,1,-1.0
2361450,0.0,1,-1.0
2361561,0.0,1,-1.0
2361575,0.83,0,83.0
2361580,0.0,1,-1.0
2361642,0.0,1,-1.0
2361684,0.0,1,-1.0
2361808,0.0,1,-1.0
2361894,0.0,1,-1.0
2361976,0.0,1,-1.0
2362088,0.0,1,-1.0
2362204,0.0,1,-1.0
2362228,0.97,0,97.0
2362286,0.0,1,-1.0
2362378,0.83,0,83.0
2362386,0.0,1,-1.0
2362439,0.0,1,-1.0
2362443,0.0,1,-1.0
2362511,0.0,1,-1.0
2362566,0.0,1,-1.0
2362576,0.73,0,73.0
2362589,0.82,0,82.0
2362595,0.0,1,-1.0
2362601,0.0,1,-1.0
2362660,0.0,1,-1.0
2362664,0.0,1,-1.0
2362696,0.0,1,-1.0
2362844,0.0,1,-1.0
2362985,0.91,0,91.0
2362998,0.0,1,-1.0
2363071,0.0,1,-1.0
2363131,0.88,0,88.0
2363146,0.96,0,96.0
2363181,0.0,1,-1.0
2363182,0.0,1,-1.0
2363206,0.0,1,-1.0
2363242,0.95,0,95.0
2363251,0.85,0,85.0
2363328,0.0,1,-1.0
2363435,0.0,1,-1.0
2363467,0.0,1,-1.0
2363468,0.0,1,-1.0
2363594,0.0,1,-1.0
2363623,0.0,1,-1.0
2363655,0.0,1,-1.0
2363666,0.0,1,-1.0
2363669,0.0,1,-1.0
2363675,0.0,1,-1.0
2363697,0.0,1,-1.0
2363723,0.0,1,-1.0
2363779,0.0,1,-1.0
2363809,0.0,1,-1.0
2363864,0.0,1,-1.0
2363876,0.0,1,-1.0
2363887,0.0,1,-1.0
2363913,0.0,1,-1.0
2364157,0.0,1,-1.0
2364210,0.0,1,-1.0
2364236,0.0,1,-1.0
2364305,0.0,1,-1.0
2364353,0.83,0,83.0
2364454,0.92,0,92.0
2364532,0.0,1,-1.0
2364593,0.0,1,-1.0
2364612,0.0,1,-1.0
2364664,0.65,0,65.0
2364693,0.0,1,-1.0
2364703,0.0,1,-1.0
2364716,0.0,1,-1.0
2364732,0.82,0,82.0
2364770,0.0,1,-1.0
2364872,0.0,1,-1.0
2364881,0.0,1,-1.0
2364889,0.0,1,-1.0
2364896,0.0,1,-1.0
2364905,0.0,1,-1.0
2364931,0.0,1,-1.0
2364989,0.96,0,96.0
2365011,0.0,1,-1.0
2365015,0.0,1,-1.0
2365036,0.0,1,-1.0
2365137,0.0,1,-1.0
2365194,0.82,0,82.0
2365231,0.0,1,-1.0
2365274,0.0,1,-1.0
2365287,0.0,1,-1.0
2365388,0.0,1,-1.0
2365506,0.0,1,-1.0
2365530,0.73,0,73.0
2365547,0.78,0,78.0
2365587,0.0,1,-1.0
2365611,0.0,1,-1.0
2365625,0.84,0,84.0
2365765,0.0,1,-1.0
2365945,0.0,1,-1.0
2365974,0.0,1,-1.0
2366054,0.0,1,-1.0
2366057,0.0,1,-1.0
2366103,0.9,0,90.0
2366141,0.0,1,-1.0
2366162,0.0,1,-1.0
2366175,0.0,1,-1.0
2366184,0.0,1,-1.0
2366208,0.0,1,-1.0
2366274,0.79,0,79.0
2366284,0.0,1,-1.0
2366348,0.0,1,-1.0
2366349,0.0,1,-1.0
2366355,0.0,1,-1.0
2366399,0.0,1,-1.0
2366400,0.0,1,-1.0
2366443,0.0,1,-1.0
2366453,0.0,1,-1.0
2366483,0.85,0,85.0
2366541,0.0,1,-1.0
2366595,0.0,1,-1.0
2366659,0.0,1,-1.0
2366683,0.0,1,-1.0
2366807,0.0,1,-1.0
2366829,0.0,1,-1.0
2366838,0.0,1,-1.0
2367063,0.0,1,-1.0
2367107,0.0,1,-1.0
2367195,0.0,1,-1.0
2367237,0.0,1,-1.0
2367275,0.0,1,-1.0
2367285,0.0,1,-1.0
2367326,0.0,1,-1.0
2367377,0.0,1,-1.0
2367443,0.0,1,-1.0
2367469,0.0,1,-1.0
2367533,0.0,1,-1.0
2367535,0.0,1,-1.0
2367572,0.0,1,-1.0
2367590,0.0,1,-1.0
2367617,0.0,1,-1.0
2367662,0.0,1,-1.0
2367755,0.0,1,-1.0
2367781,0.0,1,-1.0
2367808,0.0,1,-1.0
2367829,0.0,1,-1.0
2367859,0.0,1,-1.0
2367984,0.0,1,-1.0
